pfr_id,rotoworld_id,fantasy_data_id,cbs_id,yahoo_id,team,cfbref_id,db_season,fantasypros_id,name,gsis_id,swish_id,stats_global_id,draft_year,stats_id,weight,draft_ovr,height,draft_round,sleeper_id,mfl_id,fleaflicker_id,birthdate,college,merge_name,sportradar_id,draft_pick,nfl_id,ktc_id,rotowire_id,position,pff_id,age,espn_id,twitter_username
,,,3167644.0,40376.0,FA,,2025,25616.0,Tanner Brown,00-0038354,1227188.0,0.0,2023.0,40376.0,187.0,,72.0,,11145.0,16410,,1999-12-28,Oklahoma State,tanner brown,c0323320-e84b-11ed-91d9-49980de29a21,,,,17378.0,PK,,25.2,4696736.0,
,,,,,LAC,,2025,,Jerrod Clark,00-0038861,1171115.0,0.0,2023.0,40364.0,334.0,,75.0,,11119.0,16411,,1999-11-16,Coastal Carolina,jerrod clark,d35448a0-e78b-11ed-8b3c-adf2273686ce,,,,17097.0,DT,,24.2,,
,,,2818390.0,40016.0,FA,,2025,25319.0,Nathan Rourke,00-0038150,1049888.0,0.0,2023.0,40016.0,210.0,,73.0,,8938.0,16412,,1998-05-24,Ohio,nathan rourke,0c335820-9505-11ed-b971-3962699b1229,,,,14646.0,QB,,26.8,4244688.0,
HeatMa00,,,3171033.0,40445.0,GBP,,2025,25668.0,Malik Heath,00-0038465,1231559.0,0.0,2023.0,40445.0,213.0,,74.0,,11210.0,16413,,2000-03-03,Ole Miss,malik heath,c0fccfb0-e907-11ed-8194-c7505aa5766b,,,1502.0,17184.0,WR,,25.0,4689334.0,
,,,2815718.0,40819.0,DAL,,2025,26068.0,Brandon Aubrey,00-0037692,1454349.0,0.0,2023.0,40819.0,218.0,,75.0,,11533.0,16414,,1995-03-14,Notre Dame,brandon aubrey,110e6fe0-1c34-11ee-8294-af17faac15de,,,,17649.0,PK,,30.0,3953687.0,
,,,,,FA,,2025,,DeAndre Square,00-0038949,1105733.0,0.0,2023.0,40401.0,226.0,,72.0,,11170.0,16415,,2000-08-15,Kentucky,deandre square,dbfd2a70-e8e5-11ed-af45-3d61d4169aa1,,,,16791.0,LB,,23.5,,
GipsXa00,,,3127427.0,40548.0,NYJ,,2025,25758.0,Xavier Gipson,00-0038496,1177970.0,0.0,2023.0,40548.0,189.0,,69.0,,11306.0,16416,,2001-03-08,Stephen F. Austin,xavier gipson,840a7940-ebaa-11ed-a11b-41cbcb1c4445,,,1504.0,17045.0,WR,,24.0,4427278.0,
,,,2962387.0,40450.0,FA,,2025,22939.0,Holton Ahlers,00-0038749,1107060.0,0.0,2023.0,40450.0,227.0,,75.0,,11216.0,16417,,1999-11-10,East Carolina,holton ahlers,2928b9a0-e9e9-11ed-9c34-3f26f2e7ed88,,,,17265.0,QB,,24.2,,
LandIs00,,,2987773.0,40779.0,IND,,2025,25945.0,Isaiah Land,00-0038737,1138088.0,0.0,2023.0,40779.0,235.0,,76.0,,11514.0,16418,,2000-02-05,Florida A&M,isaiah land,8e662280-f678-11ed-a5ca-c79bcc7fcf23,,,,17115.0,DE,,25.1,4574551.0,
,,,2868551.0,40496.0,FA,,2025,25713.0,Andre Szmyt,,1066885.0,0.0,2023.0,40496.0,200.0,,72.0,,11261.0,16419,,1998-09-26,Syracuse,andre szmyt,25f0b180-ead8-11ed-86b8-630d0ad2d5af,,,,17132.0,PK,,25.4,,
,,,,,FA,,2025,,Jeremy Banks,,1124646.0,0.0,2023.0,40685.0,224.0,,73.0,,11430.0,16420,,1999-09-23,Tennessee,jeremy banks,de031d60-f1c9-11ed-a984-a58c04943ad8,,,,17162.0,LB,,24.4,,
,,,2962857.0,40713.0,FA,,2025,25890.0,Trey Wolff,,1120927.0,0.0,2023.0,40713.0,205.0,,76.0,,11457.0,16421,,2000-02-22,Texas Tech,trey wolff,b56e75b0-f328-11ed-8c4b-45baa5992d35,,,,17567.0,PK,,24.0,,
,,,2964863.0,40571.0,KCC,,2025,25772.0,Nikko Remigio,00-0038519,1127080.0,0.0,2023.0,40571.0,187.0,,69.0,,11320.0,16422,,1999-11-04,Fresno State,nikko remigio,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,,,,16744.0,WR,,25.4,4372716.0,
BrowJa07,,,3170352.0,40545.0,FA,,2025,25754.0,Jason Brownlee,00-0038492,1231079.0,0.0,2023.0,40545.0,202.0,,75.0,,11311.0,16423,,1999-01-30,Southern Miss,jason brownlee,f286b160-eba8-11ed-87ba-cb97497fad29,,,,17182.0,WR,,26.1,4689988.0,
MimsJo00,,,2804786.0,40631.0,NOS,,2025,25816.0,Jordan Mims,00-0038678,976797.0,0.0,2023.0,40631.0,205.0,,72.0,,11378.0,16424,,1999-06-16,Fresno State,jordan mims,6d91ccf0-f013-11ed-88ef-07b7f7d6320c,,,,17125.0,RB,,25.7,4243004.0,
HillJu02,,,2961743.0,40629.0,MIA,,2025,25824.0,Julian Hill,00-0038720,1123630.0,0.0,2023.0,40629.0,251.0,,76.0,,11371.0,16425,,2000-07-09,Campbell,julian hill,516da3c0-f016-11ed-a518-572ef5cb73b6,,,,17335.0,TE,,24.7,4365395.0,
,,,,,FA,,2025,,D'Anthony Jones,,1216007.0,0.0,2023.0,40601.0,276.0,,72.0,,11354.0,16426,,1999-04-02,Houston,danthony jones,1c77cd30-edaa-11ed-9871-3f7393f4fa0b,,,,17544.0,DE,,24.9,,
,,,,,FA,,2025,,Mac Hippenhammer,00-0038887,1067099.0,0.0,2023.0,40487.0,177.0,,71.0,,11247.0,16427,,1998-11-05,Miami (OH),mac hippenhammer,2f5dd660-eac1-11ed-b650-3bd4f446002a,,,,17582.0,WR,,25.3,,
,,,2986749.0,40399.0,LAR,,2025,25627.0,Xavier Smith,00-0038359,1137635.0,0.0,2023.0,40399.0,176.0,,69.0,,11168.0,16428,,1997-09-21,Florida A&M,xavier smith,98b88de0-e8e5-11ed-ad77-290d92d9e505,,,,17467.0,WR,,27.5,4386544.0,
DrumDy00,,,2963946.0,40737.0,ATL,,2025,25912.0,Dylan Drummond,00-0038953,1108534.0,0.0,2023.0,40737.0,190.0,,72.0,,11474.0,16429,,2000-01-17,Eastern Michigan,dylan drummond,e34c6990-f35c-11ed-ac5f-715e78829103,,,,17626.0,WR,,25.2,4363551.0,
,,,2965695.0,,FA,,2025,,Jaray Jenkins,00-0038671,1109989.0,0.0,2023.0,40367.0,206.0,,74.0,,11133.0,16430,,2000-01-04,LSU,jaray jenkins,18fbc740-e843-11ed-912f-591f853152ed,,,,17183.0,WR,,25.2,4362650.0,
JamiDS00,,,2965255.0,40404.0,PIT,,2025,25629.0,D'Shawn Jamison,00-0038877,1125884.0,0.0,2023.0,40404.0,186.0,,69.0,,11173.0,16431,,1999-06-04,Texas,dshawn jamison,0cebc0e0-e8f2-11ed-9f33-c9e34717cc92,,,,17356.0,CB,,25.7,4362082.0,
WilsEm00,,,29104952.0,40707.0,GBP,,2025,25885.0,Emanuel Wilson,00-0038797,1447759.0,0.0,2023.0,40707.0,226.0,,70.0,,11435.0,16432,,1999-05-08,Fort Valley State,emanuel wilson,05266280-f323-11ed-bd27-0bcbcaae8d67,,,1515.0,17593.0,RB,,25.9,4887558.0,
,,,2962043.0,,DAL,,2025,,John Stephens Jr.,,1113487.0,0.0,2023.0,40782.0,221.0,,77.0,,11511.0,16433,,1999-09-23,Louisiana,john stephens,6ee21b90-f672-11ed-84b9-4745dec76369,,,,17588.0,TE,,25.5,4362489.0,
,,,2975696.0,40307.0,FA,,2025,25353.0,Jack Podlesny,,1131031.0,0.0,2023.0,40307.0,195.0,,72.0,,11077.0,16434,,2000-03-16,Georgia,jack podlesny,81d1aec0-e761-11ed-9207-cdc32ee5cc07,,,,16780.0,PK,,25.0,4379410.0,
,,,,,NOS,,2025,,Anfernee Orji,00-0038908,1175203.0,0.0,2023.0,40340.0,230.0,,74.0,,11108.0,16436,,2000-10-06,Vanderbilt,anfernee orji,56688bd0-e777-11ed-ba5f-bf6902a39571,,,,17168.0,LB,,24.4,4567535.0,
,,,2965589.0,,FA,,2025,,Chase Cota,00-0038651,1125555.0,0.0,2023.0,40590.0,200.0,,76.0,,11347.0,16437,,1999-11-09,Oregon,chase cota,b576e8a0-ec6e-11ed-9a2f-af1869690b4f,,,,17333.0,WR,,25.3,4367186.0,
,,,3161644.0,40748.0,GBP,,2025,25918.0,Ellis Merriweather,00-0038965,1214921.0,0.0,2023.0,40748.0,220.0,,73.0,,11483.0,16438,,1999-04-07,UMass,ellis merriweather,76fbc960-f371-11ed-897f-a16099977b1f,,,,16987.0,RB,,25.9,4685016.0,
DiabMo00,,,3121154.0,40598.0,CLE,,2025,25437.0,Mohamoud Diabate,00-0038711,1161712.0,0.0,2023.0,40598.0,225.0,,76.0,,11350.0,16439,,2001-05-18,Utah,mohamoud diabate,664d2020-ec76-11ed-b1d3-55b3fe623f86,,,,16837.0,LB,,23.8,4567403.0,
MurpCa00,,,2909813.0,40330.0,LAC,,2025,25590.0,Caleb Murphy,00-0038851,1433998.0,0.0,2023.0,40330.0,254.0,,75.0,,11098.0,16440,,1999-12-15,Ferris State,caleb murphy,7debd720-e763-11ed-8199-d58dac5a4f8e,,,,17159.0,LB,,25.2,4911489.0,
DeViTo00,,,2865426.0,40533.0,NYG,,2025,25746.0,Tommy DeVito,00-0038476,1060671.0,0.0,2023.0,40533.0,210.0,,74.0,,11292.0,16441,,1998-08-07,Illinois,tommy devito,a1ae8db0-eb91-11ed-a4cb-cd397e2b413c,,,,16797.0,QB,,26.6,4240391.0,
,,,2966863.0,40432.0,FA,,2025,25656.0,Daniel Arias,00-0038702,1121827.0,0.0,2023.0,40432.0,216.0,,75.0,,11184.0,16442,,1998-09-02,Colorado,daniel arias,86ff1f70-e8fd-11ed-a8d2-1345be16ddc4,,,,17234.0,WR,,26.5,4360644.0,
,,,2967153.0,,SEA,,2025,,Patrick O'Connell,00-0038764,1124405.0,0.0,2023.0,40468.0,227.0,,73.0,,11230.0,16443,,1998-12-31,Montana,patrick oconnell,0097ded0-ea11-11ed-8d34-41182339b277,,,,17604.0,LB,,26.2,4364623.0,
,,,2876348.0,40296.0,NOS,,2025,25533.0,Blake Grupe,00-0038905,1073055.0,0.0,2023.0,40296.0,156.0,,67.0,,11058.0,16444,,1998-11-05,Notre Dame,blake grupe,2a1d4ce0-e6f6-11ed-abca-c7a3a205e21d,,,,17595.0,PK,,26.4,4259619.0,
,,,3137942.0,40338.0,PHI,,2025,25531.0,Shaquan Davis,00-0038902,1184077.0,0.0,2023.0,40338.0,215.0,,77.0,,11105.0,16445,,2000-02-08,South Carolina State,shaquan davis,034647b0-e779-11ed-aab6-6fb0dd124e97,,,,17129.0,WR,,24.0,4579752.0,
,,,2977133.0,,TBB,,2025,,Markees Watts,,1132262.0,0.0,2023.0,40691.0,240.0,,73.0,,11432.0,16446,,1999-12-07,Charlotte,markees watts,2d820de0-f28a-11ed-99b9-1501ccdc8e32,,,,17621.0,DE,,25.3,4373706.0,
,,,2870478.0,40643.0,ARI,,2025,25820.0,Travis Vokolek,00-0038456,1068822.0,0.0,2023.0,40643.0,260.0,,78.0,,11381.0,16447,,1998-06-04,Nebraska,travis vokolek,1d1eb430-f01e-11ed-97df-a94b89ac5704,,,,16746.0,TE,,26.8,4259324.0,
,,,2967366.0,,CLE,,2025,,Trey Dean,,1109000.0,0.0,2023.0,40543.0,200.0,,74.0,,11309.0,16448,,2000-02-29,Florida,trey dean,db902210-eba9-11ed-91b3-7dd28cd7975d,,,,17357.0,S,,25.0,4360235.0,
GarrEr00,,,2965628.0,40739.0,FA,,2025,25911.0,Eric Garror,00-0038961,1119198.0,0.0,2023.0,40739.0,174.0,,68.0,,11479.0,16449,,2000-03-31,Louisiana,eric garror,bd247b70-f363-11ed-a5b1-b5a9126d7fdb,,,,17624.0,CB,,24.9,4363101.0,
ThomDr00,,,3123330.0,40730.0,SEA,,2025,25905.0,Drake Thomas,00-0038922,1163861.0,0.0,2023.0,40730.0,228.0,,71.0,,11470.0,16450,,2000-02-25,North Carolina State,drake thomas,55023e20-f335-11ed-a768-e94cb2c005ac,,,,17304.0,LB,,25.0,4428659.0,
,,,2741208.0,40630.0,BUF,,2025,25813.0,Tyrell Shavers,00-0038679,973949.0,0.0,2023.0,40630.0,211.0,,76.0,,11377.0,16451,,1999-08-18,San Diego State,tyrell shavers,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,,,17555.0,WR,,25.6,4241476.0,
CookEl00,,,2804732.0,40374.0,PHI,,2025,25604.0,Elijah Cooks,00-0038667,976809.0,0.0,2023.0,40374.0,215.0,,76.0,,11139.0,16453,,1998-10-13,San Jose State,elijah cooks,c2cce6c0-e841-11ed-9d79-63f6ad42423a,,,,17062.0,WR,,26.4,4241588.0,
RickEl00,,,3163451.0,40511.0,PHI,,2025,24699.0,Eli Ricks,00-0038487,1213347.0,0.0,2023.0,40511.0,188.0,,74.0,,11278.0,16454,,2001-09-26,Alabama,eli ricks,93fb0a30-eb74-11ed-aecd-85bc826ed43e,,,,16818.0,CB,,23.5,4429011.0,
CoxxBr02,,,2961848.0,40439.0,GBP,,2025,22748.0,Brenton Cox,00-0038463,1110676.0,0.0,2023.0,40439.0,250.0,,76.0,,11193.0,16455,,2000-01-30,Florida,brenton cox,207784e0-e907-11ed-b8d0-4360e868e2f2,,,,17179.0,DE,,25.1,4361776.0,
JackKe02,,,2963747.0,40326.0,HOU,,2025,22961.0,Kearis Jackson,00-0038969,1110686.0,0.0,2023.0,40326.0,196.0,,71.0,,11099.0,16456,,1999-12-09,Georgia,kearis jackson,b2a691c0-e764-11ed-8199-d58dac5a4f8e,,,,16906.0,WR,,25.3,4361778.0,
,,,2962326.0,40681.0,TBB,,2025,25867.0,Christian Izien,,1128718.0,0.0,2023.0,40681.0,200.0,,70.0,,11427.0,16457,,2000-06-08,Rutgers,christian izien,6ccf5140-f1c9-11ed-a984-a58c04943ad8,,,,17355.0,CB,,24.8,4372459.0,
,,,3138725.0,,FA,,2025,,Lou Hedley,,1185906.0,0.0,2023.0,40339.0,220.0,,76.0,,11107.0,16458,,1993-06-26,Miami (FL),lou hedley,2edd36c0-e776-11ed-b705-09be74b8ac47,,,,17377.0,PN,,31.7,4568308.0,
ReesOt00,,,2975742.0,40708.0,TEN,,2025,25886.0,Otis Reese,00-0038853,1131033.0,0.0,2023.0,40708.0,214.0,,75.0,,11454.0,16459,,1998-07-02,Ole Miss,otis reese,2bc33c10-f328-11ed-a97e-839e2e845bee,,,,17576.0,LB,,26.7,4379411.0,
HickRo00,,,3121247.0,40597.0,CLE,,2025,25796.0,Ronnie Hickman,00-0038715,1164893.0,0.0,2023.0,40597.0,209.0,,73.0,,11352.0,16460,,2001-10-11,Ohio State,ronnie hickman,3e601120-ec77-11ed-b8b6-ffd66a389c6b,,,,17100.0,S,,23.4,4569620.0,
,,,3120971.0,,FA,,2025,,Ty Zentner,,1162578.0,0.0,2023.0,40516.0,200.0,,74.0,,11277.0,16462,,1998-06-07,Kansas State,ty zentner,662c1760-eb75-11ed-aecd-85bc826ed43e,,,,17393.0,PN,,26.7,4569130.0,
MerrKa00,,,2963904.0,40684.0,TBB,,2025,25869.0,Kaevon Merriweather,00-0038823,1109693.0,0.0,2023.0,40684.0,212.0,,72.0,,11429.0,16463,,1999-12-20,Iowa,kaevon merriweather,c6258640-f1c6-11ed-903f-d10940de56e7,,,,17103.0,S,,25.2,4360502.0,
ThomNa00,,,2962898.0,,MIN,,2025,,NaJee Thompson,00-0038811,1116311.0,0.0,2023.0,40328.0,205.0,,70.0,,11076.0,16465,,2000-07-07,Georgia Southern,najee thompson,783628e0-e762-11ed-afc7-73bcf46e1331,,,,17434.0,CB,,24.6,4361382.0,
KendAn00,,,2911890.0,,FA,,2025,,Anthony Kendall,00-0038848,1447553.0,0.0,2023.0,40711.0,177.0,,70.0,,11455.0,16467,,1999-12-17,Baldwin Wallace,anthony kendall,a02978e0-f327-11ed-8969-c3ee6357abaf,,,,17574.0,CB,,25.2,5143279.0,
AdkiNa00,,,2977285.0,40702.0,DEN,,2025,25881.0,Nate Adkins,00-0038783,1132517.0,0.0,2023.0,40702.0,252.0,,75.0,,11433.0,16474,,1999-07-09,South Carolina,nate adkins,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,,,,16992.0,TE,,25.7,4383440.0,
JoneCa04,,,2963538.0,40557.0,KCC,,2025,25768.0,Cam Jones,00-0038513,1126265.0,0.0,2023.0,40557.0,227.0,,74.0,,11315.0,16476,,1999-10-21,Indiana,cam jones,14b8cda0-ec39-11ed-aeaf-cb0dc6206dc5,,,,17102.0,LB,,25.4,4371959.0,
JohnQu01,,,2968977.0,,SFO,,2025,,Quindell Johnson,00-0038368,1130709.0,0.0,2023.0,40386.0,208.0,,72.0,,11150.0,16477,,1999-11-05,Memphis,quindell johnson,73a48430-e851-11ed-ae67-87c213631bb9,,,,17344.0,S,,25.3,4371731.0,
SimsBe00,,,2964709.0,40335.0,GBP,,2025,25349.0,Ben Sims,00-0038809,1129452.0,0.0,2023.0,40335.0,250.0,,77.0,,11082.0,16483,,2000-05-16,Baylor,ben sims,cef32a80-e761-11ed-ac46-e3b4ebd723e5,,,,17012.0,TE,,24.8,4373030.0,
IncoTh00,,,2670310.0,40698.0,CAR,,2025,25878.0,Thomas Incoom,00-0038791,1289445.0,0.0,2023.0,40698.0,265.0,,74.0,,11441.0,16485,,1999-02-19,Central Michigan,thomas incoom,74aef700-f320-11ed-966f-93e2182ac175,,,,17101.0,LB,,26.1,4714157.0,
PiliBr00,,,2868177.0,,SEA,,2025,,Brandon Pili,00-0038694,1066373.0,0.0,2023.0,40656.0,334.0,,75.0,,11396.0,16486,,1999-04-02,USC,brandon pili,11232260-f0dc-11ed-8ba5-bf9b1d9bee25,,,,17560.0,DT,,25.9,4259651.0,
PittDe01,,,,,FA,,2025,,Derrek Pitts,00-0038827,976334.0,0.0,2023.0,40682.0,193.0,,73.0,,11425.0,16490,,1998-08-08,North Carolina State,derrek pitts,13910de0-f1c8-11ed-8cef-79e5bcf424f4,,,,17611.0,CB,,25.5,4241884.0,
CherCl00,,,2875832.0,40547.0,CAR,,2025,25751.0,Claudin Cherelus,00-0038493,1072205.0,0.0,2023.0,40547.0,230.0,,74.0,,11305.0,16492,,1998-12-29,Alcorn State,claudin cherelus,74650010-eba9-11ed-aa2f-9b9591ffdf9b,,,,17534.0,LB,,26.2,4256224.0,
JackMa04,,,2826837.0,,FA,,2025,,Matthew Jackson,00-0038845,1052118.0,0.0,2023.0,40715.0,209.0,,73.0,,11458.0,16493,,1998-11-09,Eastern Kentucky,matthew jackson,eedcada0-f326-11ed-b25a-5d4c77d069e1,,,,17462.0,S,,26.3,4250737.0,
RussBr00,,,2866240.0,40519.0,SEA,,2025,25731.0,Brady Russell,00-0038488,1064955.0,0.0,2023.0,40519.0,250.0,,75.0,,11280.0,16496,,1998-08-31,Colorado,brady russell,c3c08060-eb74-11ed-aecd-85bc826ed43e,,,,17235.0,TE,,26.5,4243176.0,
FarmAn00,,,2911734.0,,DEN,,2025,,Andrew Farmer,00-0038865,1335315.0,0.0,2023.0,40362.0,250.0,,76.0,,11122.0,16502,,2000-04-19,Lane,andrew farmer,326b52a0-e78e-11ed-bccd-1717a8013adf,,,,17309.0,LB,,24.9,4394894.0,
GilmSt01,,,,,FA,,2025,,Steven Gilmore,00-0038655,1129713.0,0.0,2023.0,40753.0,174.0,,72.0,,11487.0,16504,,1999-09-17,Marshall,steven gilmore,5c006420-f3f5-11ed-bb16-a122a4fdc5fb,,,,17569.0,CB,,25.5,4374338.0,
,,,3124732.0,,FA,,2025,,Brandon Joseph,,1173265.0,0.0,2023.0,40585.0,200.0,,72.0,,11339.0,16505,,2001-02-05,Notre Dame,brandon joseph,718d4bc0-ec69-11ed-9565-3d75c4e02f51,,,,16914.0,S,,24.1,4569604.0,
,,,3126954.0,40356.0,SEA,,2025,25557.0,AJ Finley,,1176768.0,0.0,2023.0,40356.0,188.0,,72.0,,11121.0,16515,,2001-09-14,Ole Miss,aj finley,08ca7920-e78f-11ed-81d0-c919bd0add9b,,,,16993.0,S,,23.5,4427190.0,
WheaTy02,,,,,DAL,,2025,,Tyrus Wheat,00-0038742,1231553.0,0.0,2023.0,40776.0,260.0,,74.0,,11512.0,16516,,1999-12-08,Mississippi State,tyrus wheat,700b71a0-f678-11ed-a5ca-c79bcc7fcf23,,,,17181.0,DE,,25.3,4689333.0,
ThomCh02,,,2967659.0,40509.0,FA,,2025,25724.0,Charlie Thomas,00-0038719,1106744.0,0.0,2023.0,40509.0,216.0,,75.0,,11272.0,16517,,2000-01-31,Georgia Tech,charlie thomas,7525daf0-eaec-11ed-9987-f5ca5f2343d6,,,,17170.0,LB,,25.1,,
ThomSt01,,,,40593.0,ARI,,2025,25789.0,Starling Thomas,00-0038663,,0.0,2023.0,40593.0,194.0,,70.0,,11343.0,16519,,2000-01-25,UAB,starling thomas,4d5e5960-ec6e-11ed-9096-c9ee1a56ed36,,,,17346.0,CB,,25.1,4363408.0,
DurdCo00,,,,,NYG,,2025,,Cory Durden,00-0038653,1058746.0,0.0,2023.0,40581.0,305.0,,76.0,,11338.0,16520,,1999-01-26,North Carolina State,cory durden,3609bdd0-ec6a-11ed-816e-1112fde7d7a0,,,,17281.0,DT,,26.1,4240042.0,
WrigOw00,,,2818062.0,40639.0,BAL,,2025,25831.0,Owen Wright,00-0038458,1049797.0,0.0,2023.0,40639.0,217.0,,69.0,,11384.0,16523,,1999-02-28,Monmouth,owen wright,53cbf000-f01f-11ed-97df-a94b89ac5704,,,,17324.0,RB,,26.0,4249616.0,
,,,2828767.0,,FA,,2025,,Dresser Winn,00-0038385,1052860.0,0.0,2023.0,40400.0,212.0,,74.0,,11169.0,16526,,1998-11-11,Tennessee-Martin,dresser winn,adefcf10-e8e6-11ed-b5d6-23d85f497f81,,,,17478.0,QB,,26.3,4250970.0,
,,,2968491.0,40518.0,PHI,,2025,25727.0,Ben VanSumeren,,1130245.0,0.0,2023.0,40518.0,231.0,,74.0,,11273.0,16527,,2000-05-05,Michigan State,ben vansumeren,1377e940-eb75-11ed-aecd-85bc826ed43e,,,,17167.0,LB,,24.9,4372070.0,
,,,2815168.0,40530.0,CHI,,2025,25740.0,Alex Cook,,1049251.0,0.0,2023.0,40530.0,196.0,,73.0,,11290.0,16528,,1999-05-21,Washington,alex cook,20067190-eb8e-11ed-baaf-c79583f716f6,,,,17515.0,S,,25.8,4243320.0,
LeotEk00,,,3121585.0,40574.0,PIT,,2025,25781.0,Eku Leota,00-0038782,1164890.0,0.0,2023.0,40574.0,257.0,,76.0,,11336.0,16529,,1999-05-11,Auburn,eku leota,d771b360-ec5d-11ed-b990-f9ecab1eae94,,,,16922.0,LB,,25.8,4361272.0,
HailKa00,,,2967875.0,40756.0,MIN,,2025,25925.0,Kahlef Hailassie,00-0038523,1129735.0,0.0,2023.0,40756.0,195.0,,73.0,,11489.0,16531,,2000-11-09,Western Kentucky,kahlef hailassie,d470e520-f421-11ed-990e-333ce5b07033,,,,17362.0,CB,,24.3,4373814.0,
NowaTr00,,,29118581.0,40591.0,DET,,2025,25793.0,Trevor Nowaske,00-0038660,1447760.0,0.0,2023.0,40591.0,237.0,,75.0,,11348.0,16532,,1998-11-07,Saginaw Valley State,trevor nowaske,bb52aa90-ec71-11ed-a9ce-551f11053e13,,,,17570.0,LB,,26.3,5144894.0,
JackSh01,,,2962459.0,40491.0,LVR,,2025,25709.0,Shedrick Jackson,00-0038891,1114364.0,0.0,2023.0,40491.0,200.0,,73.0,,11257.0,16533,,1999-10-20,Auburn,shedrick jackson,4ee53be0-eacb-11ed-bff4-2305d99deffc,,,,17334.0,WR,,25.4,4361332.0,
McLeTK00,,,3122209.0,40327.0,TEN,,2025,25588.0,TK McLendon,00-0038850,1161726.0,0.0,2023.0,17575.0,275.0,,76.0,,11096.0,16535,,1999-02-27,Eastern Kentucky,tk mclendon,64f9db10-e766-11ed-8199-d58dac5a4f8e,,,,17575.0,DE,,26.0,4568018.0,
,,,,,GBP,,2025,,Benny Sapp,,1108217.0,0.0,2023.0,40441.0,200.0,,71.0,,11206.0,16541,,2000-06-27,Northern Iowa,benny sapp,4b923050-e90a-11ed-9577-2b1b85a11ef3,,,,17533.0,S,,23.6,,
HarrJa04,,,,,FA,,2025,,Jalen Harris,00-0038423,1068753.0,0.0,2023.0,40493.0,257.0,,76.0,,11258.0,16542,,1999-02-26,Arizona,jalen harris,04aed120-ead6-11ed-86b8-630d0ad2d5af,,,,17314.0,DE,,26.0,4259370.0,
,,,2967084.0,40444.0,FA,,2025,25667.0,Henry Pearson,,1122649.0,0.0,2023.0,40444.0,249.0,,74.0,,11209.0,16544,,1999-11-23,Appalachian State,henry pearson,7eda8120-e909-11ed-bc62-31edf711e9ef,,,,16980.0,RB,,25.3,4360794.0,
WilsDi00,,,2963929.0,,NYG,,2025,,Divaad Wilson,00-0038674,1110698.0,0.0,2023.0,40377.0,195.0,,72.0,,11132.0,16546,,2000-01-26,UCF,divaad wilson,0aa43ff0-e844-11ed-998d-11e6cb59d223,,,,16670.0,CB,,25.1,4361779.0,
,,,,,WAS,,2025,,Joshua Pryor,,1334826.0,0.0,2023.0,40315.0,280.0,,76.0,,11072.0,16550,,1999-10-25,Bowie State,joshua pryor,fa4e3720-e760-11ed-a510-95de71e69612,,,,17615.0,DE,,24.3,,
,,,2966907.0,40693.0,NOS,,2025,23835.0,P.J. Mustipher,,1116664.0,0.0,2023.0,40693.0,318.0,,76.0,,11436.0,16553,,1999-11-10,Penn State,pj mustipher,1c14b470-f322-11ed-9e8e-45557c8b4e84,,,,17175.0,DT,,24.2,,
,,,,,MIA,,2025,,Ethan Bonner,,1123490.0,0.0,2023.0,34625.0,186.0,,73.0,,11391.0,16556,,1999-10-23,Stanford,ethan bonner,710867f0-f0d5-11ed-ba38-4fd3e2dc256a,,,,17564.0,CB,,25.4,,
,,,,,MIN,,2025,,Jaylin Williams,,1126285.0,0.0,2023.0,40317.0,195.0,,70.0,,11085.0,16562,,2000-02-26,Indiana,jaylin williams,f2ebe2f0-e762-11ed-83d7-ab28de6e01c2,,,,17435.0,CB,,24.0,,
,,,2967564.0,,DEN,,2025,,Tanner McCalister,,1125661.0,0.0,2023.0,40599.0,191.0,,71.0,,11353.0,16563,,2000-01-27,Ohio State,tanner mccalister,b5fdb5c0-ec77-11ed-8372-71b34770f6bc,,,,17348.0,S,,25.1,4361824.0,
,,,,,LAC,,2025,,Ty Shelby,,912702.0,0.0,2023.0,34636.0,249.0,,75.0,,8576.0,16569,,1998-10-14,Louisiana-Monroe,ty shelby,4a5a48e0-ca2e-11ec-be96-e90abdfa0fef,,,,16320.0,LB,,25.3,,
,,,2836360.0,,SEA,,2025,,Ty Okada,,1056399.0,0.0,2023.0,40469.0,193.0,,71.0,,11233.0,16572,,1999-06-04,Montana State,ty okada,2be7e030-ea16-11ed-8d34-41182339b277,,,,17352.0,S,,25.7,4247808.0,
,,,,,PHI,,2025,,Mekhi Garner,,1180047.0,0.0,2023.0,40517.0,212.0,,74.0,,11275.0,16575,,2000-01-11,LSU,mekhi garner,30c4b3f0-eb72-11ed-aecd-85bc826ed43e,,,,17351.0,CB,,24.1,,
,,,28867305.0,,FA,,2025,,Haggai Ndubuisi,,1384149.0,0.0,2023.0,40481.0,298.0,,78.0,,8415.0,16685,,2000-10-15,Nigeria,haggai ndubuisi,24c5de40-c01b-11ec-9c0b-736677fe34f9,,,,16267.0,DT,,24.4,5033343.0,
,,,3173439.0,40835.0,DET,,2025,26075.0,Jake Bates,,1236651.0,0.0,2023.0,40835.0,202.0,,70.0,,11539.0,16846,,2000-03-30,Arkansas,jake bates,3a724be0-3075-11ee-bdab-4565792ee2a3,,,,17376.0,PK,,25.0,4689936.0,
