mfl_id,merge_name,name,team,swish_id,ktc_id,position,college,draft_pick,draft_round,cbs_id,age,stats_id,draft_year,fleaflicker_id,yahoo_id,birthdate,draft_ovr,fantasy_data_id,fantasypros_id,sleeper_id,nfl_id,height,pfr_id,sportradar_id,pff_id,espn_id,rotowire_id,db_season,rotoworld_id,gsis_id,cfbref_id,weight,twitter_username,stats_global_id
15548,eric banks,Eric Banks,TBB,919648.0,,DT,Texas-San Antonio,,,2244917.0,26.0,33247.0,2020.0,,33247.0,1998-01-30,,22329.0,20030.0,7341.0,,77.0,,cddaa0c5-2d55-47cf-93aa-cfa344604710,45507.0,4040703.0,15015.0,2025,,00-0035928,,274.0,,0.0
15559,jonah williams,Jonah Williams,DET,917612.0,,DT,Weber State,,,3159118.0,29.6,33263.0,2020.0,,33263.0,1995-08-17,,22332.0,20033.0,7344.0,,77.0,,d92a275a-a102-4768-965b-60fffe155288,44597.0,4032481.0,14980.0,2025,,00-0035944,,275.0,,0.0
15560,david moa,David Moa,LAC,837595.0,,DT,Boise State,,,3159150.0,26.7,33035.0,2020.0,,33035.0,1996-06-14,,22350.0,19932.0,7362.0,,75.0,,0d5c19ee-8165-4af0-a3ff-f5dc54bef046,50012.0,3127587.0,15117.0,2025,,00-0035985,,296.0,,0.0
15561,jamir jones,Jamir Jones,FA,946098.0,,DE,Notre Dame,,,3159177.0,25.7,33159.0,2020.0,,33159.0,1998-06-14,,22274.0,19658.0,7277.0,,75.0,,86e5c278-2cd6-4633-ba0b-bc5e7a1c1372,,4046688.0,14852.0,2025,,00-0036068,,255.0,,0.0
15562,tyler mabry,Tyler Mabry,SEA,881056.0,,TE,Maryland,,,3159198.0,26.3,33286.0,2020.0,,33286.0,1996-11-21,,22407.0,19706.0,7427.0,,75.0,,bad1a0c1-7ea2-4898-b5d9-ad1aec45c8b1,25705.0,3916587.0,14928.0,2025,,00-0036059,,247.0,,0.0
15563,mitchell wilcox,Mitchell Wilcox,FA,885394.0,,TE,South Florida,,,2188431.0,28.3,33171.0,2020.0,,33171.0,1996-11-07,,21800.0,19510.0,6894.0,,76.0,,b2d98b60-b4b3-4610-81d2-2154c723fdbb,47234.0,3923392.0,14634.0,2025,,00-0035771,,250.0,,0.0
15565,michael hoecht,Michael Hoecht,BUF,922936.0,,DE,Brown,,,3159110.0,27.4,33252.0,2020.0,,33252.0,1997-10-05,,22330.0,20024.0,7342.0,,76.0,,073d1bf8-7a0e-4c2f-b890-dbbd47978737,108840.0,4033234.0,15087.0,2025,,00-0035933,,267.0,,0.0
15573,azur kamara,Azur Kamara,FA,1124423.0,,LB,Kansas,,,2964686.0,24.4,33106.0,2020.0,,33106.0,1998-09-26,,22016.0,19905.0,7254.0,,76.0,,fc833ad5-955b-4129-9280-63d8eda84df2,76843.0,4360328.0,14744.0,2025,,00-0036137,,235.0,,0.0
15581,reid sinnett,Reid Sinnett,FA,887367.0,,QB,San Diego,,,3159194.0,26.1,33279.0,2020.0,,33279.0,1997-02-05,,22160.0,19941.0,7159.0,,76.0,,7debccec-8ec2-443a-b4a7-a52f14464883,37397.0,3926936.0,14846.0,2025,,00-0036052,,220.0,,0.0
15585,chris williams,Chris Williams,CHI,920018.0,,DT,Wagner,,,3159064.0,26.7,33220.0,2020.0,,33220.0,1998-06-16,,22279.0,19999.0,7283.0,,74.0,,a1be5d02-d5c4-42f6-8749-7ac2ff2a6f09,87178.0,4034530.0,15025.0,2025,,00-0035857,,302.0,,0.0
15589,cody white,Cody White,SEA,1057484.0,,WR,Michigan State,,,2865884.0,26.3,32948.0,2020.0,,32948.0,1998-11-28,,21964.0,19739.0,7039.0,,75.0,,d25a19a7-7de6-4476-b42a-833c8c3cb208,61448.0,4241983.0,14495.0,2025,,00-0035891,,215.0,,0.0
15592,chauncey rivers,Chauncey Rivers,GBP,879082.0,,LB,Mississippi State,,,2180470.0,24.7,32996.0,2020.0,,32996.0,1997-06-12,,21908.0,19395.0,7019.0,,74.0,,a5a7243e-d842-400d-89ff-5d451338426f,36669.0,3915186.0,14725.0,2025,,00-0036076,,259.0,,0.0
15608,ladarius hamilton,La'Darius Hamilton,FA,924524.0,,DE,North Texas,,,,26.1,33104.0,2020.0,,33104.0,1998-01-18,,21904.0,,6962.0,,74.0,,ef978985-2123-411b-85bd-c59c04618dbd,50192.0,4039075.0,14723.0,2025,,00-0036030,,261.0,,0.0
15621,breiden fehoko,Breiden Fehoko,FA,866027.0,,DT,LSU,,,2180876.0,27.3,32980.0,2020.0,,32980.0,1996-10-15,,22318.0,19504.0,7326.0,,75.0,,e735b2ad-8c89-450b-8241-3f602016b897,49589.0,3674831.0,15081.0,2025,,00-0035927,,300.0,,0.0
15633,jalen elliott,Jalen Elliott,LVR,946096.0,,S,Notre Dame,,,,24.6,33189.0,2020.0,,33189.0,1998-07-07,,21930.0,,6902.0,,72.0,,f90ce4a1-b876-4114-958a-e90768761749,51071.0,4046680.0,14699.0,2025,,00-0036010,,206.0,,0.0
15635,jj koski,J.J. Koski,FA,888484.0,,WR,Cal Poly,,,3159111.0,25.2,33254.0,2020.0,,33254.0,1996-12-27,,22327.0,20029.0,7339.0,,73.0,,ccf4746d-903a-4d51-8874-30953a304a84,47918.0,3910287.0,14926.0,2025,,00-0035935,,195.0,,0.0
15643,maurice ffrench,Maurice Ffrench,FA,922528.0,,WR,Pittsburgh,,,2250208.0,25.1,32944.0,2020.0,,32944.0,1998-01-01,,22235.0,20048.0,7234.0,,71.0,,7c9e5221-50be-4c58-89f9-aa61cf67ed25,,4036055.0,14943.0,2025,,00-0035883,,200.0,,0.0
15648,ledarius mack,Ledarius Mack,CHI,1067139.0,,LB,Buffalo,,,,25.4,33176.0,2020.0,,33176.0,1996-10-03,,22161.0,,7160.0,,73.0,,306d7e5a-f0f6-4b30-8484-5d933361278e,,4257195.0,14979.0,2025,,00-0036205,,240.0,,0.0
15651,javaris davis,Javaris Davis,MIA,880537.0,,CB,Auburn,,,2183963.0,25.2,32958.0,2020.0,,32958.0,1996-12-26,,22064.0,19666.0,6974.0,,68.0,,f1eaad31-8784-4db3-b52d-ea0fe22761dd,49432.0,3916926.0,14721.0,2025,,00-0035880,,183.0,,0.0
15653,tj smith,T.J. Smith,FA,882314.0,,DT,Arkansas,,,3159133.0,27.9,32991.0,2020.0,,32991.0,1997-04-19,,22319.0,20036.0,7327.0,,75.0,,39fd7f0b-4be2-4fe4-b228-65c9e5442552,36851.0,3916917.0,14770.0,2025,,00-0035910,,300.0,,0.0
15654,gavin heslop,Gavin Heslop,SEA,877043.0,,CB,Stony Brook,,,,24.3,33283.0,2020.0,,33283.0,1997-11-13,,22412.0,,7433.0,,72.0,,aaf9cdda-8da8-4b3d-95bf-6fea8070a537,34321.0,3912347.0,15123.0,2025,,00-0036056,,197.0,,0.0
15657,kobe smith,Kobe Smith,TBB,910412.0,,DT,South Carolina,,,3161107.0,23.7,33346.0,2020.0,,33346.0,1998-06-23,,22423.0,19895.0,7444.0,,74.0,,fa1bd78e-99e4-4745-9896-cfea01392038,28488.0,4038840.0,15162.0,2025,,00-0036180,,300.0,,0.0
15666,innis gaines,Innis Gaines,FA,913390.0,,S,Texas Christian,,,,25.4,33377.0,2020.0,,,1998-08-29,,,22683.0,7520.0,,73.0,,3acd2909-ef8a-4a20-a859-001e6244d57f,44443.0,4038534.0,15377.0,2025,,00-0036462,,202.0,,0.0
15668,corliss waitman,Corliss Waitman,PIT,837730.0,,PN,South Alabama,,,2141005.0,29.6,32942.0,2020.0,,32942.0,1995-07-21,,22218.0,,7215.0,,74.0,,32b2d6f6-a636-4d73-927c-361c1aa809f5,,3125280.0,15012.0,2025,,00-0035821,,210.0,,0.0
15672,paul quessenberry,Paul Quessenberry,FA,605171.0,,TE,Navy,,,3172008.0,31.1,33364.0,2020.0,,33364.0,1992-01-08,,22475.0,22670.0,7499.0,,74.0,,362244ff-545a-4123-8b4d-6a4bc6f24ce1,14811.0,2575891.0,15179.0,2025,,00-0036453,,251.0,,0.0
15674,benning potoae,Benning Potoa'e,WAS,865962.0,,DT,Washington,,,,27.4,33277.0,2020.0,,33277.0,1996-09-17,,22434.0,,7456.0,,75.0,PotoBe00,b5e33405-ea22-4fb7-97d8-8b324d6c90b9,50195.0,3886826.0,14913.0,2025,,00-0036050,,290.0,,0.0
15675,nigel warrior,Nigel Warrior,SEA,921467.0,,S,Tennessee,,,2247515.0,24.2,33004.0,2020.0,,33004.0,1997-12-14,,22098.0,19529.0,6986.0,,71.0,,f5fc76fa-4381-4026-b8c0-384cb4dff19b,42930.0,4035173.0,14675.0,2025,,00-0036127,,187.0,,0.0
15961,dom maggio,Dom Maggio,FA,910845.0,,PN,Wake Forest,,,,24.8,33000.0,2020.0,,33000.0,1998-04-23,,22204.0,,7202.0,,75.0,,c7273f41-5e8b-4e0c-9606-c8c1bf6f6298,,4037225.0,15142.0,2025,,00-0036156,,190.0,,0.0
15999,ramiz ahmed,Ramiz Ahmed,FA,1076820.0,,PK,Nevada,,,3158739.0,29.6,32670.0,2020.0,,32670.0,1995-07-27,,22130.0,19777.0,7105.0,,72.0,,b6549c8a-b837-415a-ac52-f46beea0cc39,,4266790.0,14812.0,2025,,,,193.0,,0.0
16037,andre baccellia,Andre Baccellia,ARI,865838.0,,WR,Washington,,,3159102.0,28.2,32943.0,2020.0,,32943.0,1997-01-07,,22234.0,20050.0,7233.0,,70.0,,58266b36-fa48-4f51-b41c-909bf82748f3,47901.0,3886809.0,14942.0,2025,,00-0035876,,175.0,,0.0
16074,jonathan kongbo,Jonathan Kongbo,DEN,833601.0,,LB,Tennessee,,,,26.9,32661.0,2020.0,,32661.0,1996-03-19,,21705.0,,6760.0,,77.0,,da25e165-3aec-46d0-8f4a-ff48e078c679,,4035166.0,14426.0,2025,,,,255.0,,0.0
16098,domenique davis,Domenique Davis,CIN,1215274.0,,DT,UNC Pembroke,,,,27.0,33332.0,2020.0,,33332.0,1996-02-28,,22376.0,,7390.0,,75.0,,b4065c2b-1b40-4497-af11-f36fd9454d61,,4590720.0,15157.0,2025,,00-0036148,,315.0,,0.0
16136,david bada,David Bada,WAS,1215104.0,,DT,,,,3168374.0,27.8,33185.0,2020.0,,33185.0,1995-05-24,,22393.0,22669.0,7410.0,,76.0,,4faa0d20-a129-4bb4-9fb1-10690c00641c,117753.0,4686421.0,14947.0,2025,,00-0036447,,293.0,,0.0
16500,shyheim carter,Shyheim Carter,TEN,932687.0,,CB,Alabama,,,2252831.0,26.2,33331.0,2020.0,,33331.0,1997-12-15,,21920.0,19301.0,6940.0,,70.0,,0b0b1995-e095-46f2-b973-4da5143c753f,,,14733.0,2025,,,,194.0,,0.0
16513,lacale london,LaCale London,ATL,873954.0,,DT,Western Illinois,,,3161119.0,26.5,33175.0,2020.0,,33175.0,1997-08-05,,22232.0,19919.0,7231.0,,75.0,,f3adad78-ada5-4ded-bb47-cbf8518f7bba,,4376288.0,15052.0,2025,,,,297.0,,0.0
14056,kyler murray,Kyler Murray,ARI,879799.0,379.0,QB,Oklahoma,1.0,1.0,2180829.0,27.6,31833.0,2019.0,,31833.0,1997-08-07,1.0,20889.0,18600.0,5849.0,,70.0,MurrKy00,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,38334.0,3917315.0,13613.0,2025,13950.0,00-0035228,kyler-murray-1,207.0,,879799.0
14057,drew lock,Drew Lock,NYG,882345.0,33.0,QB,Missouri,10.0,2.0,2185479.0,28.3,31874.0,2019.0,,31874.0,1996-11-10,42.0,20859.0,18225.0,5854.0,,76.0,LockDr00,94325301-e0ad-4a9f-a0e5-ffec0f529be3,39517.0,3924327.0,13736.0,2025,13992.0,00-0035704,drew-lock-1,228.0,,882345.0
14058,dwayne haskins,Dwayne Haskins,FA,946582.0,,QB,Ohio State,15.0,1.0,2260980.0,25.8,31847.0,2019.0,,31847.0,1997-05-03,15.0,20795.0,18214.0,5845.0,,75.0,HaskDw00,6e4eda90-2656-434f-a262-4e5e9fde3946,41897.0,4040616.0,13558.0,2025,13979.0,00-0035232,dwayne-haskins-1,231.0,,946582.0
14059,daniel jones,Daniel Jones,IND,879981.0,,QB,Duke,6.0,1.0,2179245.0,27.8,31838.0,2019.0,,31838.0,1997-05-27,6.0,20841.0,18232.0,5870.0,,77.0,JoneDa05,0042266b-cb28-4012-bfd2-06650badad97,39395.0,3917792.0,13491.0,2025,13963.0,00-0035710,daniel-jones-4,230.0,,879981.0
14060,tyree jackson,Tyree Jackson,WAS,881048.0,,TE,Buffalo,,,2184377.0,27.3,32415.0,2019.0,,32415.0,1997-11-07,,20823.0,18591.0,6040.0,,79.0,,2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9,46481.0,3916564.0,13551.0,2025,14047.0,00-0035356,,249.0,,881048.0
14061,trace mcsorley,Trace McSorley,FA,836164.0,,QB,Penn State,24.0,6.0,2139306.0,29.5,32029.0,2019.0,,32029.0,1995-08-23,197.0,20874.0,18475.0,5974.0,,72.0,McSoTr00,d4d135fd-b710-4c12-9082-9d6e544b3f8d,32819.0,3116172.0,13752.0,2025,14268.0,00-0035146,trace-mcsorley-1,202.0,,836164.0
14062,will grier,Will Grier,DAL,820423.0,,QB,West Virginia,36.0,3.0,2131571.0,29.9,31932.0,2019.0,,31932.0,1995-04-03,100.0,20779.0,18241.0,5903.0,,73.0,GrieWi00,7905e9be-2f66-4ff5-a6e9-dbe281bf4822,38265.0,3115252.0,13446.0,2025,13977.0,00-0035251,will-grier-1,220.0,,820423.0
14063,jarrett stidham,Jarrett Stidham,DEN,865868.0,156.0,QB,Auburn,31.0,4.0,2180697.0,28.6,31965.0,2019.0,,31965.0,1996-08-08,133.0,20954.0,18604.0,6136.0,,75.0,StidJa00,582fe465-135a-4901-beef-60aebce99067,13725.0,3892775.0,13438.0,2025,13945.0,00-0035264,jarrett-stidham-1,215.0,,865868.0
14064,clayton thorson,Clayton Thorson,FA,830853.0,,QB,Northwestern,29.0,5.0,2136556.0,27.2,31999.0,2019.0,,31999.0,1995-12-25,167.0,20966.0,18454.0,6147.0,,76.0,ThorCl00,3cbf12f3-11df-4ced-a321-4877b129420c,46501.0,3116144.0,13513.0,2025,14048.0,00-0035283,clayton-thorson-1,222.0,,830853.0
14065,brett rypien,Brett Rypien,MIN,866216.0,,QB,Boise State,,,2181392.0,28.7,32221.0,2019.0,,32221.0,1996-07-09,,20929.0,18323.0,6037.0,,74.0,,9ab44516-2a26-4049-b630-66539c7a5dfd,46487.0,3722362.0,13620.0,2025,14049.0,00-0034955,,210.0,,866216.0
14066,kyle shurmur,Kyle Shurmur,FA,879962.0,,QB,Vanderbilt,,,2180561.0,25.3,32366.0,2019.0,,32366.0,1996-11-06,,21143.0,18832.0,6269.0,,76.0,,ba1032c6-bcbd-430c-afae-40898b9e83bb,29110.0,3915776.0,13663.0,2025,14306.0,00-0035163,,225.0,,879962.0
14067,gardner minshew,Gardner Minshew,FA,867303.0,,QB,Washington State,5.0,6.0,2183083.0,28.8,32010.0,2019.0,,32010.0,1996-05-16,178.0,20880.0,18562.0,6011.0,,73.0,MinsGa00,dabb52c0-455b-48fe-996b-abf758120623,41401.0,4038524.0,13741.0,2025,14235.0,00-0035289,gardner-minshew-1,225.0,,867303.0
14068,ryan finley,Ryan Finley,FA,,,QB,North Carolina State,2.0,4.0,2061727.0,28.2,31936.0,2019.0,,31936.0,1994-12-26,104.0,20759.0,18255.0,5885.0,,76.0,FinlRy00,d935df27-5be4-4aab-b117-8ec8e81c2196,46426.0,3042876.0,13750.0,2025,14046.0,00-0035652,ryan-finley-1,207.0,,728819.0
14069,easton stick,Easton Stick,LAC,831007.0,,QB,North Dakota State,28.0,5.0,2137911.0,29.5,31998.0,2019.0,,31998.0,1995-09-15,166.0,20953.0,18446.0,6185.0,,73.0,SticEa00,af291d43-a51f-44ce-b8ac-430ec68c78c8,29466.0,3120590.0,13627.0,2025,14145.0,00-0035282,,224.0,,831007.0
14070,david blough,David Blough,FA,821297.0,,QB,Purdue,,,2131261.0,28.5,32272.0,2019.0,,32272.0,1995-07-31,,21277.0,18756.0,6450.0,,73.0,BlouDa00,a259d6b2-0238-4f22-b3aa-de7132cf9285,46508.0,3116188.0,13630.0,2025,14503.0,00-0035040,,207.0,,821297.0
14071,david montgomery,David Montgomery,DET,946739.0,288.0,RB,Iowa State,9.0,3.0,2261252.0,27.8,31905.0,2019.0,,31905.0,1997-06-07,73.0,20882.0,18239.0,5892.0,,71.0,MontDa01,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,45719.0,4035538.0,13556.0,2025,13978.0,00-0035685,david-montgomery-1,230.0,,946739.0
14072,benny snell,Benny Snell,FA,920062.0,,RB,Kentucky,20.0,4.0,2245150.0,27.0,31954.0,2019.0,,31954.0,1998-02-27,122.0,20950.0,18609.0,6156.0,,70.0,SnelBe00,74af3906-083e-49d1-b8c6-556101390381,45954.0,4035072.0,13453.0,2025,13951.0,00-0035217,benjamin-snell-jr-1,224.0,,920062.0
14073,josh jacobs,Josh Jacobs,GBP,944416.0,303.0,RB,Alabama,24.0,1.0,2257876.0,27.1,31856.0,2019.0,,31856.0,1998-02-11,24.0,20824.0,18269.0,5850.0,,70.0,JacoJo01,61694ab9-b099-408e-b48d-6a643dd069ec,45953.0,4047365.0,13582.0,2025,14026.0,00-0035700,joshua-jacobs-1,223.0,,944416.0
14074,dexter williams,Dexter Williams,FA,884610.0,,RB,Notre Dame,21.0,6.0,2186678.0,26.1,32026.0,2019.0,,32026.0,1997-01-06,194.0,20984.0,18460.0,6153.0,,71.0,WillDe07,a2e0f742-e608-4e29-99cd-e7cd765afba1,45913.0,3932449.0,13670.0,2025,14175.0,00-0034995,dexter-williams-1,212.0,,884610.0
14075,damien harris,Damien Harris,FA,884014.0,,RB,Alabama,23.0,3.0,2186318.0,28.0,31919.0,2019.0,,31919.0,1997-02-11,87.0,20790.0,18230.0,5890.0,,71.0,HarrDa06,59482736-ce42-4058-b68e-0f9f66eac2d9,35134.0,3925347.0,13636.0,2025,14038.0,00-0035657,damien-harris-1,213.0,,884014.0
14076,trayveon williams,Trayveon Williams,CIN,910605.0,99.0,RB,Texas A&M,9.0,6.0,2222046.0,27.4,32014.0,2019.0,,32014.0,1997-10-18,182.0,20990.0,18607.0,6144.0,,68.0,WillTr06,478fcd24-2617-41d5-a900-b272aa6ef515,45775.0,4035222.0,13548.0,2025,14042.0,00-0035291,trayveon-williams-1,210.0,,910605.0
14077,mike weber,Mike Weber,FA,,,RB,Ohio State,4.0,7.0,2179830.0,25.5,32050.0,2019.0,,32050.0,1997-08-25,218.0,20976.0,18619.0,6159.0,,70.0,WebeMi00,3f454d05-40b8-45a8-b195-ff2565b6c79e,,3915536.0,13456.0,2025,14281.0,00-0035303,mike-weber-1,211.0,,878778.0
14078,karan higdon,Karan Higdon,FA,,,RB,Michigan,,,2185711.0,28.5,32508.0,2019.0,,32508.0,1996-09-08,,20801.0,18622.0,5976.0,,69.0,,677b17b7-a8c2-4f2b-ac73-fe086de32103,38565.0,3929927.0,13638.0,2025,14229.0,00-0035454,,206.0,,0.0
14079,miles sanders,Miles Sanders,FA,924261.0,,RB,Penn State,21.0,2.0,2251305.0,27.9,31885.0,2019.0,,31885.0,1997-05-01,53.0,20933.0,18283.0,6151.0,,71.0,SandMi01,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,40555.0,4045163.0,13521.0,2025,14040.0,00-0035243,miles-sanders-1,210.0,,924261.0
14080,devin singletary,Devin Singletary,NYG,916466.0,238.0,RB,Florida Atlantic,10.0,3.0,2241251.0,27.5,31906.0,2019.0,,31906.0,1997-09-03,74.0,20941.0,18280.0,6130.0,,67.0,SingDe00,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,40485.0,4040761.0,13449.0,2025,14043.0,00-0035250,devin-singletary-1,203.0,,916466.0
14081,myles gaskin,Myles Gaskin,FA,865895.0,,RB,Washington,20.0,7.0,2180360.0,28.1,32066.0,2019.0,,32066.0,1997-02-15,234.0,20768.0,17251.0,5980.0,,69.0,GaskMy00,cad49098-1523-4e52-9f50-caa3423e1bb6,45914.0,3886818.0,13505.0,2025,14044.0,00-0035311,myles-gaskin-1,199.0,,865895.0
14082,bryce love,Bryce Love,FA,,,RB,Stanford,10.0,4.0,2186835.0,25.6,31944.0,2019.0,,31944.0,1997-07-08,112.0,20863.0,18266.0,5889.0,,69.0,LoveBr00,6cf9a842-dc3f-408a-887a-97b0b07d4289,,3931398.0,13458.0,2025,14012.0,00-0035256,bryce-love-1,200.0,,884948.0
14083,travis homer,Travis Homer,CHI,922484.0,160.0,RB,Miami,31.0,6.0,2249831.0,26.6,32036.0,2019.0,,32036.0,1998-08-07,204.0,20810.0,18616.0,6012.0,,70.0,HomeTr00,4afb77d8-4564-469b-be4c-5a8587df8046,45859.0,4037457.0,13484.0,2025,14272.0,00-0035594,travis-homer-1,202.0,,922484.0
14084,elijah holyfield,Elijah Holyfield,FA,922028.0,,RB,Georgia,,,2248620.0,26.2,32148.0,2019.0,,32148.0,1997-11-30,,20809.0,18292.0,5919.0,,70.0,,ebae3f19-b8bb-43d6-ae78-d21e9dc08b61,40065.0,4035006.0,13534.0,2025,14301.0,00-0035442,,215.0,,922028.0
14085,tony pollard,Tony Pollard,TEN,880398.0,344.0,RB,Memphis,26.0,4.0,2184011.0,27.9,31960.0,2019.0,,31960.0,1997-04-30,128.0,20912.0,18705.0,5967.0,,72.0,PollTo00,33b0227d-4c21-4e71-b4cd-be35f7db9123,27126.0,3916148.0,13590.0,2025,14245.0,00-0035261,tony-pollard-1,209.0,,880398.0
14086,justice hill,Justice Hill,BAL,923109.0,368.0,RB,Oklahoma State,11.0,4.0,2250388.0,27.3,31945.0,2019.0,,31945.0,1997-11-14,113.0,20802.0,18256.0,5995.0,,70.0,HillJu00,528e71ec-8fb3-4928-ace5-fc5ffbf26eb3,45865.0,4038441.0,13427.0,2025,13944.0,00-0034975,justice-hill-1,195.0,,923109.0
14087,darrell henderson,Darrell Henderson,FA,914372.0,,RB,Memphis,6.0,3.0,2240590.0,27.6,31902.0,2019.0,,31902.0,1997-08-19,70.0,20798.0,18588.0,5916.0,,68.0,HendDa00,380c4d9b-d4c8-456c-ba50-25519edde899,41193.0,4039359.0,13450.0,2025,14039.0,00-0035664,darrell-henderson-1,208.0,,914372.0
14088,rodney anderson,Rodney Anderson,FA,,,RB,Oklahoma,38.0,6.0,2179644.0,25.5,32043.0,2019.0,,32043.0,1996-09-12,211.0,20741.0,18608.0,5918.0,,72.0,AndeRo02,f3c3c5ba-2788-4708-bbc5-4ea525d06a81,35170.0,3705353.0,13637.0,2025,14180.0,00-0035299,rodney-anderson-1,224.0,,865896.0
14089,nick brossette,Nick Brossette,FA,,,RB,LSU,,,2180613.0,25.2,32226.0,2019.0,,32226.0,1996-03-02,,21041.0,,6021.0,,72.0,,86d0d3b3-5400-4fc8-943e-cb0a92d69e77,35314.0,3843406.0,13524.0,2025,14330.0,00-0034961,,212.0,,865555.0
14090,lj scott,LJ Scott,FA,,,RB,Michigan State,,,2186433.0,24.6,32569.0,2019.0,,32569.0,1996-09-15,,20937.0,,6161.0,,72.0,,ce185a29-d0ff-4519-9133-e01c691ead57,,3929828.0,13443.0,2025,14749.0,00-0035546,,227.0,,884262.0
14091,tre watson,Tre Watson,FA,,,RB,Texas,,,,,,2019.0,,,,,,,,,71.0,,,,,,2025,,,,195.0,,0.0
14092,jalin moore,Jalin Moore,FA,,,RB,Appalachian State,,,2132335.0,25.4,32528.0,2019.0,,32528.0,1995-11-28,,20883.0,18304.0,5961.0,,70.0,,bbb3812b-cfee-4cab-80c9-6da225fec5b2,,3123675.0,13641.0,2025,14327.0,00-0035505,,212.0,,822124.0
14093,ryquell armstead,Ryquell Armstead,FA,884791.0,,RB,Temple,2.0,5.0,2186616.0,27.3,31972.0,2019.0,,31972.0,1996-10-30,140.0,20743.0,18521.0,6007.0,,71.0,ArmsRy00,ce079a73-5884-4184-909a-8feafd4645d9,45810.0,3923397.0,13473.0,2025,14167.0,00-0035268,ryquell-armstead-1,220.0,,884791.0
14094,jordan scarlett,Jordan Scarlett,FA,879049.0,,RB,Florida,16.0,5.0,2180445.0,27.6,31986.0,2019.0,,31986.0,1995-07-08,154.0,20935.0,18603.0,6167.0,,71.0,ScarJo00,38abfa4e-ad62-4392-89a0-ac2a012efd87,39258.0,3915115.0,13510.0,2025,14253.0,00-0035275,jordan-scarlett-1,210.0,,879049.0
14095,ty johnson,Ty Johnson,BUF,877784.0,6.0,RB,Maryland,13.0,6.0,2179323.0,27.5,32018.0,2019.0,,32018.0,1997-09-17,186.0,20837.0,18406.0,6039.0,,70.0,JohnTy02,96e6687b-2b89-4dd9-98df-6e7507cd82cf,45769.0,3915411.0,13587.0,2025,14262.0,00-0035537,ty-johnson-1,210.0,,877784.0
14096,devine ozigbo,Devine Ozigbo,FA,866115.0,,RB,Nebraska,,,2179635.0,28.4,32390.0,2019.0,,32390.0,1996-10-02,,20904.0,18630.0,6068.0,,72.0,OzigDe01,25bc08ac-8420-4340-94c6-93993ff87d6f,45903.0,3699935.0,13624.0,2025,14045.0,00-0035184,,225.0,,866115.0
14097,qadree ollison,Qadree Ollison,FA,832473.0,,RB,Pittsburgh,14.0,5.0,2136496.0,28.5,31984.0,2019.0,,31984.0,1996-09-08,152.0,20900.0,18480.0,6002.0,,73.0,OlliQa00,c44534f8-a567-40e7-b51e-1a72c49cb24e,45934.0,3123944.0,13494.0,2025,14251.0,00-0035273,oadree-ollison-1,232.0,,832473.0
14098,damarea crockett,Damarea Crockett,FA,920072.0,,RB,Missouri,,,3117269.0,26.1,32502.0,2019.0,,32502.0,1997-12-22,,21240.0,18617.0,6334.0,,71.0,CrocDa01,d4f0aa89-6309-4977-b779-7501eb8c8508,27436.0,4035102.0,13559.0,2025,14303.0,00-0035448,,225.0,,920072.0
14099,darrin hall,Darrin Hall,FA,,,RB,Pittsburgh,,,3116786.0,24.7,32279.0,2019.0,,32279.0,1996-09-06,,21286.0,,6448.0,,72.0,,ebbd3227-f6e1-4311-ad57-a76c361888ff,45989.0,3895788.0,13657.0,2025,14317.0,00-0035043,,217.0,,879279.0
14100,nico evans,Nico Evans,FA,,,RB,Wyoming,,,,24.9,32404.0,2019.0,,32404.0,1996-05-31,,21439.0,,6637.0,,69.0,,d77d9cb1-7fbf-4f77-9f55-cd52afd0ba91,,,14270.0,2025,14609.0,00-0035387,,211.0,,823870.0
14101,nkeal harry,N'Keal Harry,FA,910431.0,,TE,Arizona State,32.0,1.0,2221807.0,27.2,31864.0,2019.0,,31864.0,1997-12-17,32.0,20792.0,18222.0,5878.0,,75.0,HarrNK00,3e6e15ce-1c81-408e-9a94-b0a2924d0b8c,48297.0,4047839.0,13425.0,2025,14055.0,00-0035624,nkeal-harry-1,228.0,,910431.0
14102,dk metcalf,DK Metcalf,PIT,945633.0,,WR,Mississippi,32.0,2.0,2260185.0,27.2,31896.0,2019.0,,31896.0,1997-12-14,64.0,20875.0,18219.0,5846.0,,76.0,MetcDK00,754faf0f-40f7-45f0-b23b-6ce990ecaf26,47864.0,4047650.0,13424.0,2025,13940.0,00-0035640,dk-metcalf-1,235.0,,945633.0
14103,riley ridley,Riley Ridley,FA,914009.0,,WR,Georgia,24.0,4.0,2240214.0,27.6,31958.0,2019.0,,31958.0,1996-07-21,126.0,20925.0,18264.0,5873.0,,73.0,RidlRi00,9c04ad60-9726-42d3-9836-7d95723f8eb6,47933.0,4035015.0,13531.0,2025,13972.0,00-0035590,riley-ridley-1,199.0,,914009.0
