season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,gsis_id,name,position,birthdate,age,player_name,player_id
2019,REG,15,Damiere Byrd,WR,ARI,7.408333333333332,3.8313267103067496,7.076666666666667,27.414772727272723,6,6,100.0,86.0,0,7.256666666666667,2.7640107609322633,4.492655905734404,00-0031868,Damiere,Byrd,14,D.Byrd,00-0031868,Damiere Byrd,WR,1993-01-27,26.0,Damiere Byrd,00-0031868
2019,REG,15,Curtis Samuel,WR,CAR,7.206,3.7661208697707154,4.55857142857143,12.840012876227267,5,7,71.42857142857143,31.0,1,5.073999999999998,5.325021522304087,-0.2510215223040886,00-0033282,Curtis,Samuel,10,C.Samuel,00-0033282,Curtis Samuel,WR,1996-08-11,23.0,Curtis Samuel,00-0033282
2019,REG,15,Isaiah Ford,WR,MIA,7.029999999999999,3.0018818349479592,8.709999999999999,13.113914902586648,3,5,60.0,21.0,0,2.7399999999999998,2.699008237795018,0.040991762204981796,00-0033471,Isaiah,Ford,84,I.Ford,00-0033471,Isaiah Ford,WR,1996-02-09,23.0,Isaiah Ford,00-0033471
2019,REG,15,Diontae Johnson,WR,PIT,7.025714285714286,4.493649377287075,7.362857142857143,17.73388844923098,5,7,71.42857142857143,62.0,0,4.783999999999998,5.34564574950854,-0.5616457495085418,00-0035216,Diontae,Johnson,18,D.Johnson,00-0035216,Diontae Johnson,WR,1996-07-05,23.0,Diontae Johnson,00-0035216
2019,REG,15,Zach Pascal,WR,IND,6.881666666666668,5.56326172742629,10.000000000000002,18.084272710832483,4,6,66.66666666666666,44.0,0,6.267499999999998,6.219219036029202,0.04828096397079662,00-0033251,Zachary,Pascal,14,Z.Pascal,00-0033251,Zach Pascal,WR,1994-12-18,24.0,Zach Pascal,00-0033251
2019,REG,15,Tyler Lockett,WR,SEA,6.87,3.918802992511847,12.892222222222223,40.0711424229866,8,9,88.88888888888889,120.0,1,5.693750000000001,6.17822347670328,-0.484473476703279,00-0032211,Tyler,Lockett,16,T.Lockett,00-0032211,Tyler Lockett,WR,1992-09-28,26.0,Tyler Lockett,00-0032211
2019,REG,15,Keelan Cole,WR,JAX,6.6450000000000005,3.4679303778328308,13.718333333333334,38.31223235896481,3,6,50.0,76.0,0,9.856666666666667,11.315101273245242,-1.4584346065785745,00-0033681,Keelan,Cole,84,K.Cole,00-0033681,Keelan Cole,WR,1993-04-20,26.0,Keelan Cole,00-0033681
2019,REG,15,John Brown,WR,BUF,6.643000000000001,2.672824428424952,13.885,56.349174140659876,7,10,70.0,99.0,0,2.2157142857142866,2.8773857201530513,-0.6616714344387646,00-0031051,John,Brown,15,J.Brown,00-0031051,John Brown,WR,1990-04-03,29.0,John Brown,00-0031051
2019,REG,15,Anthony Miller,WR,CHI,6.639230769230769,2.512174217713505,13.017333333333333,35.394348070404405,9,15,60.0,118.0,1,3.452222222222221,3.981444697901932,-0.529222475679711,00-0034353,Anthony,Miller,17,A.Miller,00-0034353,Anthony Miller,WR,1994-10-09,24.0,Anthony Miller,00-0034353
2019,REG,15,Vyncint Smith,WR,NYJ,6.619999999999999,3.1943244065007375,4.02,8.019150209455415,3,5,60.0,40.0,0,12.880000000000003,5.148983204844323,7.731016795155679,00-0034631,Vyncint,Smith,17,V.Smith,00-0034631,Vyncint Smith,WR,1996-06-09,23.0,Vyncint Smith,00-0034631
2019,REG,15,Austin Hooper,TE,ATL,6.49,2.0723769453831458,4.963333333333333,11.106552791556334,3,6,50.0,20.0,0,8.290000000000001,11.156233310736525,-2.866233310736524,00-0032392,Austin,Hooper,81,A.Hooper,00-0032392,Austin Hooper,TE,1994-10-29,24.0,Austin Hooper,00-0032392
2019,REG,15,Mike Williams,WR,LAC,6.417777777777777,1.2295097039307714,19.06,53.133033916679565,4,9,44.44444444444444,71.0,1,2.547500000000001,1.4575236340245112,1.08997636597549,00-0033536,Michael,Williams,81,M.Williams,00-0033536,Mike Williams,WR,1994-10-04,24.0,Mike Williams,00-0033536
2019,REG,15,T.Y. Hilton,WR,IND,6.41,2.0121792841001054,10.910000000000002,29.59491229127736,4,9,44.44444444444444,25.0,0,1.3100000000000005,2.6313618472946985,-1.321361847294698,00-0029608,Eugene,Hilton,13,T.Hilton,00-0029608,T.Y. Hilton,WR,1989-11-14,29.0,T.Y. Hilton,00-0029608
2019,REG,15,Dallas Goedert,TE,PHI,6.34,4.0591777984062185,5.45,13.457897769363736,5,6,83.33333333333334,55.0,0,8.05,7.549120456683522,0.5008795433164783,00-0034351,Dallas,Goedert,88,D.Goedert,00-0034351,Dallas Goedert,TE,1995-01-03,24.0,Dallas Goedert,00-0034351
2019,REG,15,George Kittle,TE,SF,6.312307692307693,3.913444578522145,3.4282352941176466,47.23618090452262,13,17,76.47058823529412,134.0,0,7.61923076923077,6.477016707581338,1.1422140616494314,00-0033288,George,Kittle,85,G.Kittle,00-0033288,George Kittle,TE,1993-10-09,25.0,George Kittle,00-0033288
2019,REG,15,Albert Wilson,WR,MIA,6.282857142857142,3.5856167853534338,7.723749999999999,18.6064018790087,5,8,62.5,59.0,0,7.030000000000001,2.3889897647070937,4.6410102352929075,00-0030669,Albert,Wilson,15,A.Wilson,00-0030669,Albert Wilson,WR,1992-07-12,27.0,Albert Wilson,00-0030669
2019,REG,15,Jack Doyle,TE,IND,6.236666666666667,3.4399773443103214,9.238,13.921875941889203,2,5,40.0,21.0,0,4.164999999999999,5.114354289968105,-0.949354289968106,00-0030181,John,Doyle,84,J.Doyle,00-0030181,Jack Doyle,TE,1990-05-05,29.0,Jack Doyle,00-0030181
2019,REG,15,Travis Kelce,TE,KC,6.171538461538461,2.8758361548736073,11.262307692307692,44.096741160171064,11,13,84.61538461538461,142.0,0,2.3609090909090926,1.977889469746639,0.3830196211624537,00-0030506,Travis,Kelce,87,T.Kelce,00-0030506,Travis Kelce,TE,1989-10-05,29.0,Travis Kelce,00-0030506
2019,REG,15,Jesse James,TE,DET,6.085,4.187082632759664,6.164000000000001,9.078858220166733,3,5,60.0,31.0,0,3.3766666666666665,4.799030109370203,-1.4223634427035363,00-0032135,Jesse,James,83,J.James,00-0032135,Jesse James,TE,1994-06-04,25.0,Jesse James,00-0032135
2019,REG,15,Russell Gage,WR,ATL,6.046666666666667,4.405501109984035,1.888333333333333,4.225562227277813,5,6,83.33333333333334,27.0,0,4.048,3.641914118878913,0.40608588112108723,00-0034411,Russell,Gage,83,R.Gage,00-0034411,Russell Gage,WR,1996-01-22,23.0,Russell Gage,00-0034411
2019,REG,15,Breshad Perriman,WR,TB,5.946,2.4715928684290103,20.27166666666667,26.578240062932938,5,6,83.33333333333334,113.0,3,5.959999999999999,5.851306736723927,0.10869326327607176,00-0032054,Breshad,Perriman,19,B.Perriman,00-0032054,Breshad Perriman,WR,1993-09-10,25.0,Breshad Perriman,00-0032054
2019,REG,15,Keenan Allen,WR,LAC,5.8711111111111105,2.874207645094668,7.303,22.620411956016724,9,10,90.0,99.0,0,3.737777777777777,3.6455638544095055,0.09221392336827172,00-0030279,Keenan,Allen,13,K.Allen,00-0030279,Keenan Allen,WR,1992-04-27,27.0,Keenan Allen,00-0030279
2019,REG,15,Steven Sims,WR,WAS,5.846000000000001,3.4823222797760907,10.242727272727272,52.46077198863901,5,11,45.45454545454545,45.0,1,3.3560000000000003,3.027184559920977,0.3288154400790235,00-0034928,Steven,Sims,15,S.Sims,00-0034928,Steven Sims,WR,1997-03-31,22.0,Steven Sims,00-0034928
2019,REG,15,Julio Jones,WR,ATL,5.8340000000000005,2.361410704728348,9.9625,74.31096856002685,13,20,65.0,134.0,2,3.2484615384615387,2.5253465022945845,0.7231150361669543,00-0027944,Quintorris,Jones,11,J.Jones,00-0027944,Julio Jones,WR,1989-02-03,30.0,Julio Jones,00-0027944
2019,REG,15,Allen Robinson,WR,CHI,5.811538461538462,1.549587844425581,12.982857142857142,32.94723294723294,7,14,50.0,125.0,0,3.207142857142858,4.46457032927397,-1.2574274721311118,00-0031428,Allen,Robinson,12,A.Robinson,00-0031428,Allen Robinson,WR,1993-08-24,26.0,Allen Robinson,00-0031428
2019,REG,15,Brandin Cooks,WR,LAR,5.791428571428573,3.652569768597494,11.517499999999998,28.4400271621705,4,8,50.0,46.0,0,3.8775000000000017,4.382337953299787,-0.5048379532997855,00-0031236,Brandin,Cooks,12,B.Cooks,00-0031236,Brandin Cooks,WR,1993-09-25,25.0,Brandin Cooks,00-0031236
2019,REG,15,Kenny Golladay,WR,DET,5.788571428571428,1.2403521159632043,13.205714285714288,27.230683123692824,3,7,42.857142857142854,44.0,0,0.6300000000000002,1.3277142838316796,-0.6977142838316793,00-0033932,Kenneth,Golladay,19,K.Golladay,00-0033932,Kenny Golladay,WR,1993-11-03,25.0,Kenny Golladay,00-0033932
2019,REG,15,Davante Adams,WR,GB,5.783846153846155,3.118848710009199,10.178461538461537,41.25588501231565,7,13,53.84615384615385,103.0,1,6.104285714285715,4.309757939706884,1.7945277745788308,00-0031381,Davante,Adams,17,D.Adams,00-0031381,Davante Adams,WR,1992-12-24,26.0,Davante Adams,00-0031381
2019,REG,15,Tim Patrick,WR,DEN,5.6499999999999995,2.9046591551179692,4.259999999999999,10.794570135746604,3,7,42.857142857142854,26.0,0,5.2700000000000005,2.9576035280000874,2.312396471999913,00-0033375,Tim,Patrick,81,T.Patrick,00-0033375,Tim Patrick,WR,1993-11-23,25.0,Tim Patrick,00-0033375
2019,REG,15,Darren Waller,TE,LV,5.5875,2.3858628478835207,9.302000000000001,38.69867287931106,8,10,80.0,122.0,0,6.176249999999999,6.565763648967128,-0.3895136489671289,00-0031610,Darren,Waller,83,D.Waller,00-0031610,Darren Waller,TE,1992-09-13,26.0,Darren Waller,00-0031610
2019,REG,15,O.J. Howard,TE,TB,5.584,2.3899479574891953,7.835714285714286,11.985665275440859,4,7,57.14285714285714,46.0,0,5.004999999999999,4.358275355090655,0.6467246449093444,00-0033879,O'Terrius,Howard,80,O.Howard,00-0033879,O.J. Howard,TE,1994-11-18,24.0,O.J. Howard,00-0033879
2019,REG,15,Jonnu Smith,TE,TEN,5.4475,4.345880384509944,5.274000000000001,7.373130155179647,5,5,100.0,60.0,0,6.725999999999999,4.070505269084924,2.655494730915075,00-0033858,Jonnu,Smith,81,J.Smith,00-0033858,Jonnu Smith,TE,1995-08-22,24.0,Jonnu Smith,00-0033858
2019,REG,15,Mohamed Sanu,WR,NE,5.411428571428572,1.7516362259021006,9.911249999999999,49.66800300676523,2,8,25.0,13.0,0,1.4450000000000003,3.225217303782074,-1.7802173037820737,00-0029632,Mohamed,Sanu,14,M.Sanu Sr.,00-0029632,Mohamed Sanu,WR,1989-08-22,30.0,Mohamed Sanu,00-0029632
2019,REG,15,Zach Ertz,TE,PHI,5.368571428571428,2.837797735679848,10.849,44.649765412791176,5,10,50.0,61.0,1,5.570000000000002,2.932091568558826,2.637908431441176,00-0030061,Zachary,Ertz,86,Z.Ertz,00-0030061,Zach Ertz,TE,1990-11-10,28.0,Zach Ertz,00-0030061
2019,REG,15,DeVante Parker,WR,MIA,5.3500000000000005,1.4027535643110878,14.665714285714285,30.913306633743865,4,7,57.14285714285714,72.0,2,-0.05999999999999961,0.3086419883844904,-0.36864198838449,00-0031547,DeVante,Parker,11,D.Parker,00-0031547,DeVante Parker,WR,1993-01-20,26.0,DeVante Parker,00-0031547
2019,REG,15,Jarvis Landry,WR,CLE,5.317142857142857,2.134177259489843,8.6875,25.964807412111927,5,8,62.5,23.0,0,-0.07399999999999948,4.094701756654376,-4.168701756654376,00-0031382,Jarvis,Landry,80,J.Landry,00-0031382,Jarvis Landry,WR,1992-11-28,26.0,Jarvis Landry,00-0031382
2019,REG,15,A.J. Brown,WR,TEN,5.30923076923077,2.0550393943520096,14.376923076923076,52.257793932615684,8,13,61.53846153846154,114.0,1,4.146250000000003,2.991230460223008,1.155019539776995,00-0035676,Arthur,Brown,11,A.Brown,00-0035676,A.J. Brown,WR,1997-06-30,22.0,A.J. Brown,00-0035676
2019,REG,15,Tyreek Hill,WR,KC,5.224285714285714,2.3251542728152574,10.027142857142858,21.140292753448584,5,7,71.42857142857143,67.0,2,2.104000000000002,2.094915428910008,0.009084571089994053,00-0033040,Tyreek,Hill,10,T.Hill,00-0033040,Tyreek Hill,WR,1994-03-01,25.0,Tyreek Hill,00-0033040
2019,REG,15,Mike Gesicki,TE,MIA,5.148750000000001,1.8743047207624302,10.99625,26.489806980035535,4,8,50.0,47.0,0,2.639999999999999,2.336900702016898,0.30309929798310087,00-0034829,Michael,Gesicki,88,M.Gesicki,00-0034829,Mike Gesicki,TE,1995-10-03,23.0,Mike Gesicki,00-0034829
2019,REG,15,Mark Andrews,TE,BAL,5.135,3.549880962195479,11.198571428571428,32.66113911920337,4,7,57.14285714285714,52.0,1,6.5975,5.689789695856689,0.9077103041433112,00-0034753,Mark,Andrews,89,M.Andrews,00-0034753,Mark Andrews,TE,1995-09-06,23.0,Mark Andrews,00-0034753
2019,REG,15,Jason Witten,TE,DAL,5.061999999999999,3.048427167509902,6.109999999999999,23.765071956437176,4,5,80.0,36.0,1,3.7800000000000007,3.1502003397569354,0.6297996602430653,00-0022127,Christopher,Witten,82,J.Witten,00-0022127,Jason Witten,TE,1982-05-06,37.0,Jason Witten,00-0022127
2019,REG,15,DeAndre Hopkins,WR,HOU,5.053333333333334,3.615685696900529,10.785,34.91279893173635,6,8,75.0,119.0,0,8.040000000000001,6.873642741045804,1.1663572589541973,00-0030564,DeAndre,Hopkins,10,D.Hopkins,00-0030564,DeAndre Hopkins,WR,1992-06-06,27.0,DeAndre Hopkins,00-0030564
2019,REG,15,Robby Anderson,WR,NYJ,5.051666666666667,2.24233113742822,13.094999999999999,31.34649910233393,4,6,66.66666666666666,66.0,0,3.4075000000000024,5.535691229060145,-2.1281912290601426,00-0032688,Robby,Anderson,11,Ro.Anderson,00-0032688,Robbie Chosen,WR,1993-05-09,26.0,Robby Anderson,00-0032688
2019,REG,15,Stefon Diggs,WR,MIN,4.9783333333333335,2.0702077005004695,16.14,46.96183502254983,4,6,66.66666666666666,76.0,0,1.4075000000000006,1.351869267005915,0.05563073299408572,00-0031588,Stefon,Diggs,14,S.Diggs,00-0031588,Stefon Diggs,WR,1993-11-29,25.0,Stefon Diggs,00-0031588
2019,REG,15,Danny Amendola,WR,DET,4.864166666666667,3.0795904456991954,9.914615384615386,37.96800895513596,8,13,61.53846153846154,102.0,0,3.1199999999999983,3.6116577874313265,-0.49165778743132815,00-0026035,Daniel,Amendola,80,D.Amendola,00-0026035,Danny Amendola,WR,1985-11-02,33.0,Danny Amendola,00-0026035
2019,REG,15,Will Fuller,WR,HOU,4.855714285714286,2.318798353981274,13.617142857142856,38.57079270019828,5,7,71.42857142857143,61.0,0,4.196000000000001,2.5285525266069273,1.6674474733930733,00-0033127,William,Fuller,15,W.Fuller,00-0033127,Will Fuller,WR,1994-04-16,25.0,Will Fuller,00-0033127
2019,REG,15,Larry Fitzgerald,WR,ARI,4.84,2.3357650276775237,10.648,34.374999999999986,3,5,60.0,42.0,0,7.489999999999999,5.223741877506806,2.266258122493193,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald,00-0022921,Larry Fitzgerald,WR,1983-08-31,36.0,Larry Fitzgerald,00-0022921
2019,REG,15,Terry McLaurin,WR,WAS,4.8260000000000005,2.4030103484808754,12.88,29.985565954276673,5,5,100.0,130.0,1,13.12,5.562482765313893,7.557517234686106,00-0035659,Terry,McLaurin,17,T.McLaurin,00-0035659,Terry McLaurin,WR,1995-09-15,23.0,Terry McLaurin,00-0035659
2019,REG,15,Julian Edelman,WR,NE,4.814,2.3138162126560617,5.572,17.45176647456778,2,5,40.0,9.0,0,0.6099999999999994,0.3664948026829329,0.24350519731706655,00-0027150,Julian,Edelman,11,J.Edelman,00-0027150,Julian Edelman,WR,1986-05-22,33.0,Julian Edelman,00-0027150
2019,REG,15,Tyler Boyd,WR,CIN,4.7542857142857144,2.6936045831841304,6.778571428571428,22.54585194336216,3,7,42.857142857142854,26.0,0,7.366666666666667,5.980404005620964,1.386262661045703,00-0033009,Tyler,Boyd,83,T.Boyd,00-0033009,Tyler Boyd,WR,1994-11-15,24.0,Tyler Boyd,00-0033009
2019,REG,15,DaeSean Hamilton,WR,DEN,4.69,2.8588000999351193,12.88,41.961990950226244,2,9,22.22222222222222,13.0,0,5.18,6.719368952201194,-1.539368952201194,00-0034370,DaeSean,Hamilton,17,D.Hamilton,00-0034370,DaeSean Hamilton,WR,1995-03-10,24.0,DaeSean Hamilton,00-0034370
2019,REG,15,Cameron Brate,TE,TB,4.4383333333333335,1.8164557352266573,11.88,18.1718855844241,3,7,42.857142857142854,33.0,0,1.4466666666666654,2.743909258023431,-1.2972425913567656,00-0031273,Cameron,Brate,84,C.Brate,00-0031273,Cameron Brate,TE,1991-07-03,28.0,Cameron Brate,00-0031273
2019,REG,15,Chris Conley,WR,JAX,4.311249999999999,2.62850227298912,10.456249999999999,38.935952336622606,4,8,50.0,49.0,2,5.765000000000001,6.069681719478012,-0.3046817194780118,00-0032128,Christian,Conley,18,C.Conley,00-0032128,Chris Conley,WR,1992-10-25,26.0,Chris Conley,00-0032128
2019,REG,15,Sterling Shepard,WR,NYG,4.240909090909091,2.8903387753049405,8.962727272727273,34.86332614307437,9,11,81.81818181818183,111.0,0,3.216666666666667,2.711332403089222,0.5053342635774447,00-0032385,Sterling,Shepard,87,S.Shepard,00-0032385,Sterling Shepard,WR,1993-02-10,26.0,Sterling Shepard,00-0032385
2019,REG,15,Jamison Crowder,WR,NYJ,4.149,2.6615470331900593,8.379999999999999,36.776381408338324,6,11,54.54545454545454,90.0,2,7.150000000000001,2.7210571447542713,4.4289428552457295,00-0031941,Jamison,Crowder,82,J.Crowder,00-0031941,Jamison Crowder,WR,1993-06-17,26.0,Jamison Crowder,00-0031941
2019,REG,15,Alex Erickson,WR,CIN,4.14,2.218242026411224,5.919999999999999,14.064430295543096,1,5,20.0,6.0,0,11.32,9.573348848243313,1.7466511517566872,00-0032543,Alex,Erickson,12,A.Erickson,00-0032543,Alex Erickson,WR,1992-11-06,26.0,Alex Erickson,00-0032543
2019,REG,15,Michael Thomas,WR,NO,4.119166666666667,2.267938361955537,8.984166666666667,53.23950617283951,12,12,100.0,128.0,1,1.885833333333334,3.0177350284967397,-1.1319016951634058,00-0032765,Michael,Thomas,13,M.Thomas,00-0032765,Michael Thomas,WR,1993-03-03,26.0,Michael Thomas,00-0032765
2019,REG,15,D.J. Moore,WR,CAR,3.6620000000000004,3.655502052638217,13.58,65.5721873491067,8,12,66.66666666666666,113.0,0,5.45375,4.602298037219394,0.8514519627806063,00-0034827,Denniston,Moore,12,D.Moore,00-0034827,D.J. Moore,WR,1997-04-14,22.0,D.J. Moore,00-0034827
2019,REG,15,Tyler Eifert,TE,CIN,3.25,1.5284993067990207,10.162000000000003,24.142354841775166,3,5,60.0,44.0,0,3.653333333333331,2.403092016553728,1.250241316779603,00-0030549,Tyler,Eifert,85,T.Eifert,00-0030549,Tyler Eifert,TE,1990-09-08,28.0,Tyler Eifert,00-0030549
2019,REG,15,Courtland Sutton,WR,DEN,2.9159999999999995,1.9908989946876712,8.262,29.907692307692308,4,10,40.0,79.0,0,15.26,9.974007356425659,5.285992643574341,00-0034348,Courtland,Sutton,14,C.Sutton,00-0034348,Courtland Sutton,WR,1995-10-10,23.0,Courtland Sutton,00-0034348
2019,REG,16,Sammy Watkins,WR,KC,10.086666666666666,2.1645427658233,16.562,39.149962178517406,2,5,40.0,28.0,0,1.995000000000001,3.376544316763102,-1.381544316763101,00-0031325,Samuel,Watkins,14,S.Watkins,00-0031325,Sammy Watkins,WR,1993-06-14,26.0,Sammy Watkins,00-0031325
2019,REG,16,Jamison Crowder,WR,NYJ,9.24875,2.981612795072449,12.5725,47.72479240806643,4,8,50.0,60.0,0,7.1625,5.9213416478318095,1.2411583521681901,00-0031941,Jamison,Crowder,82,J.Crowder,00-0031941,Jamison Crowder,WR,1993-06-17,26.0,Jamison Crowder,00-0031941
2019,REG,16,Tyler Higbee,TE,LAR,9.105,2.981320447658821,6.510000000000002,27.714993420543394,9,11,81.81818181818183,104.0,0,6.571111111111112,5.269943893375425,1.3011672177356868,00-0033110,Tyler,Higbee,89,T.Higbee,00-0033110,Tyler Higbee,TE,1993-01-01,26.0,Tyler Higbee,00-0033110
2019,REG,16,Hunter Renfrow,WR,LV,7.760000000000001,4.75255161358231,3.9088888888888897,28.784159711994768,7,9,77.77777777777779,107.0,1,11.192857142857141,8.32589444280461,2.8669627000525306,00-0034983,Hunter,Renfrow,13,H.Renfrow,00-0034983,Hunter Renfrow,WR,1995-12-21,23.0,Hunter Renfrow,00-0034983
2019,REG,16,James Washington,WR,PIT,7.721428571428571,2.749280466171572,15.8,45.08810729828067,5,8,62.5,41.0,0,0.8499999999999985,1.724576800052273,-0.8745768000522745,00-0034676,James,Washington,13,J.Washington,00-0034676,James Washington,WR,1996-04-02,23.0,James Washington,00-0034676
2019,REG,16,Sterling Shepard,WR,NYG,7.385000000000001,3.6476674609180026,10.945000000000002,18.5981308411215,6,6,100.0,76.0,1,1.7216666666666651,1.2947581384137834,0.4269085282528817,00-0032385,Sterling,Shepard,87,S.Shepard,00-0032385,Sterling Shepard,WR,1993-02-10,26.0,Sterling Shepard,00-0032385
2019,REG,16,Mohamed Sanu,WR,NE,7.296000000000001,2.028816368673078,7.957999999999998,23.745300471444775,3,5,60.0,24.0,0,-0.01666666666666572,1.8727793749027721,-1.8894460415694379,00-0029632,Mohamed,Sanu,14,M.Sanu Sr.,00-0029632,Mohamed Sanu,WR,1989-08-22,30.0,Mohamed Sanu,00-0029632
2019,REG,16,Steven Sims,WR,WAS,7.267,2.5713392196916476,10.277,32.84645870621324,6,10,60.0,64.0,2,3.3800000000000003,2.9378512305601325,0.4421487694398678,00-0034928,Steven,Sims,15,S.Sims,00-0034928,Steven Sims,WR,1997-03-31,22.0,Steven Sims,00-0034928
2019,REG,16,Terry McLaurin,WR,WAS,7.263333333333334,2.4895993957857296,11.91222222222222,34.265533111736126,7,9,77.77777777777779,86.0,0,2.817142857142858,1.3981668479259335,1.4189760092169246,00-0035659,Terry,McLaurin,17,T.McLaurin,00-0035659,Terry McLaurin,WR,1995-09-15,23.0,Terry McLaurin,00-0035659
2019,REG,16,Kenny Stills,WR,HOU,7.055,3.8569311975044545,10.391111111111112,44.87954698147616,5,9,55.55555555555556,57.0,0,4.193999999999999,4.129947169215029,0.06405283078496993,00-0030085,Kenneth,Stills,12,K.Stills,00-0030085,Kenny Stills,WR,1992-04-22,27.0,Kenny Stills,00-0030085
2019,REG,16,D.J. Chark,WR,JAX,7.05,2.201068331855576,6.29142857142857,20.050992533236204,2,7,28.57142857142857,18.0,0,3.0150000000000006,2.800403119256771,0.2145968807432297,00-0034777,Darrell,Chark,17,D.Chark Jr.,00-0034777,D.J. Chark,WR,1996-09-23,22.0,D.J. Chark,00-0034777
2019,REG,16,Golden Tate,WR,NYG,7.012727272727273,3.424039390733169,8.796363636363635,27.403001982441232,6,11,54.54545454545454,96.0,0,4.961666666666666,2.6566011197585517,2.3050655469081143,00-0027891,Golden,Tate,15,G.Tate,00-0027891,Golden Tate,WR,1988-08-02,31.0,Golden Tate,00-0027891
2019,REG,16,Mike Gesicki,TE,MIA,6.913749999999999,1.8763332494315168,13.961666666666666,33.2830068735349,6,12,50.0,82.0,2,2.3299999999999996,2.2055675767957155,0.12443242320428416,00-0034829,Michael,Gesicki,88,M.Gesicki,00-0034829,Mike Gesicki,TE,1995-10-03,23.0,Mike Gesicki,00-0034829
2019,REG,16,Tyler Lockett,WR,SEA,6.832857142857143,2.3345834313631406,19.79,50.797550511532386,1,7,14.285714285714285,12.0,0,2.680000000000007,,,00-0032211,Tyler,Lockett,16,T.Lockett,00-0032211,Tyler Lockett,WR,1992-09-28,26.0,Tyler Lockett,00-0032211
2019,REG,16,Travis Kelce,TE,KC,6.681111111111111,3.918710598155155,5.954444444444444,25.335665658093802,8,9,88.88888888888889,74.0,1,3.645,4.34790315626077,-0.7029031562607702,00-0030506,Travis,Kelce,87,T.Kelce,00-0030506,Travis Kelce,TE,1989-10-05,29.0,Travis Kelce,00-0030506
2019,REG,16,Deebo Samuel,WR,SF,6.637499999999999,3.434587579740658,2.1666666666666674,5.816294572949758,4,6,66.66666666666666,31.0,0,7.6075,7.342546076669436,0.2649539233305642,00-0035719,Tyshun,Samuel,19,D.Samuel,00-0035719,Deebo Samuel,WR,1996-01-15,23.0,Deebo Samuel,00-0035719
2019,REG,16,Brandin Cooks,WR,LAR,6.587999999999999,3.5408403974237905,9.393333333333333,21.81283381066646,4,6,66.66666666666666,39.0,1,6.3549999999999995,6.369643261929468,-0.014643261929468743,00-0031236,Brandin,Cooks,12,B.Cooks,00-0031236,Brandin Cooks,WR,1993-09-25,25.0,Brandin Cooks,00-0031236
2019,REG,16,Mark Andrews,TE,BAL,6.544,3.678924004830904,9.50111111111111,38.65732368896926,6,9,66.66666666666666,93.0,2,5.253333333333332,4.910893202596678,0.34244013073665425,00-0034753,Mark,Andrews,89,M.Andrews,00-0034753,Mark Andrews,TE,1995-09-06,23.0,Mark Andrews,00-0034753
2019,REG,16,Julio Jones,WR,ATL,6.451999999999999,1.9430080653344333,14.918666666666667,58.394655811283336,10,15,66.66666666666666,166.0,0,3.7909999999999995,3.161569831917191,0.6294301680828083,00-0027944,Quintorris,Jones,11,J.Jones,00-0027944,Julio Jones,WR,1989-02-03,30.0,Julio Jones,00-0027944
2019,REG,16,Hunter Henry,TE,LAC,6.346666666666667,2.6487864536096777,7.327142857142854,23.54480352552331,5,7,71.42857142857143,45.0,0,4.620000000000002,4.248889221838596,0.37111077816140625,00-0033090,Hunter,Henry,86,H.Henry,00-0033090,Hunter Henry,TE,1994-12-07,24.0,Hunter Henry,00-0033090
2019,REG,16,Jarius Wright,WR,CAR,6.156000000000001,3.702602626125306,16.886000000000003,25.421534385161998,1,5,20.0,19.0,0,2.1099999999999994,4.4978976898783,-2.387897689878301,00-0029572,Jarius,Wright,13,J.Wright,00-0029572,Jarius Wright,WR,1989-11-25,29.0,Jarius Wright,00-0029572
2019,REG,16,Diontae Johnson,WR,PIT,6.091111111111111,4.492109230541759,7.24111111111111,23.24677177712777,8,9,88.88888888888889,81.0,1,2.7512500000000015,2.946870158300001,-0.19562015829999968,00-0035216,Diontae,Johnson,18,D.Johnson,00-0035216,Diontae Johnson,WR,1996-07-05,23.0,Diontae Johnson,00-0035216
2019,REG,16,Robert Woods,WR,LAR,6.087777777777777,2.953765505003406,9.565454545454546,40.72296617385247,8,11,72.72727272727273,117.0,0,4.459999999999998,3.6463190655466162,0.813680934453382,00-0030431,Robert,Woods,17,R.Woods,00-0030431,Robert Woods,WR,1992-04-10,27.0,Robert Woods,00-0030431
2019,REG,16,Tajae Sharpe,WR,TEN,6.054,2.1466996286512328,15.198333333333332,37.79113137173642,5,6,83.33333333333334,69.0,2,6.8,6.85801572032035,-0.058015720320350184,00-0032778,Tajae,Sharpe,19,T.Sharpe,00-0032778,Tajae Sharpe,WR,1994-12-23,24.0,Tajae Sharpe,00-0032778
2019,REG,16,Tyler Eifert,TE,CIN,5.928571428571429,1.9761086270488244,9.825,13.364619465415222,4,8,50.0,57.0,1,2.672500000000001,2.63327032351523,0.03922967648477105,00-0030549,Tyler,Eifert,85,T.Eifert,00-0030549,Tyler Eifert,TE,1990-09-08,28.0,Tyler Eifert,00-0030549
